timestamp,user_id,link,ip_address
2023-01-07 23:54:58,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ansa.it/sito/notizie/mondo/nordamerica/2023/01/07/usa-bimbo-di-6-anni-spara-e-ferisce-gravemente-insegnante_d95b43a1-b369-45dd-b437-cd4412d431cb.html,10.0.0.75
2023-01-08 08:53:04,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/esteri/2023/01/08/news/iran_senza_difesa_al_patibolo_altri_due_giovani_impiccati_dal_regime_non_gli_hanno_dato_neppure_un_avvocato-12452817/,10.0.0.75
2023-01-08 08:55:27,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.lastampa.it/cronaca/2023/01/07/news/gasolio_prezzi_folli_accise-12452083/,10.0.0.75
2023-01-08 08:56:03,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.ansa.it/sito/notizie/cronaca/2023/01/07/da-domenica-intensa-perturbazione-con-pioggia-vento-e-neve_ecd8bc91-4949-4cff-9b82-fffc8679c709.html,10.0.0.75
2023-01-08 08:59:08,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ilsole24ore.comhttps://24plus.ilsole24ore.com/art/criptovalute-plusvalenze-tassate-26percento-oltre-2mila-euro-AEkM3kUC?s=hpf,10.0.0.75
2023-01-08 09:10:03,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ilsole24ore.com/art/pandemia-titoli-coda-ormai-e-inizio-vero-endemia-ecco-cosa-accadra-AEn7tpUC,10.0.0.75
2023-01-08 09:11:51,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.wired.it/article/cina-pig-butchering-truffa/,10.0.0.75
2023-01-08 09:56:53,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.ilsole24ore.com/art/carburanti-governo-rischio-speculazioni-no-sconti-tutti-AEOFDVUC,10.0.0.75
2023-01-08 09:57:47,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ilsole24ore.comhttps://24plus.ilsole24ore.com/art/fisco-novita-le-partite-iva-da-febbraio-precompilata-inviata-23-milioni-autonomi-AEQVBZUC?s=hpf,10.0.0.75
2023-01-08 10:00:43,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://24plus.ilsole24ore.com/art/fisco-novita-le-partite-iva-da-febbraio-precompilata-inviata-23-milioni-autonomi-AEQVBZUC?s=hpf,10.0.0.75
2023-01-08 12:55:33,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.lastampa.it/economia/2023/01/08/news/caro_benzina_il_governo_chiama_la_finanza_controlli_nei_distributori-12452806/,10.0.0.75
2023-01-08 12:55:52,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.nationalgeographic.it/ambiente/2022/04/la-guerra-in-ucraina-potrebbe-far-piombare-il-mondo-nella-carestia,10.0.0.75
2023-01-08 13:02:08,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.wired.it/article/cina-pig-butchering-truffa/,10.0.0.75
2023-01-08 13:10:22,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/storia-e-civilta/2022/03/le-storie-strazianti-dei-rifugiati-ucraini,10.0.0.75
2023-01-08 13:15:18,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/animali/2023/01/ecco-la-razza-ovina-piu-costosa-al-mondo,10.0.0.75
2023-01-08 13:24:46,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/italia-in-bicicletta,10.0.0.75
2023-01-08 13:25:15,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.ansa.it/sito/notizie/sport/2023/01/07/addio-a-vialli-il-dolore-di-mancini-perdo-un-fratello-sognavo-il-miracolo_aa410018-8b23-4d42-ab0d-126301c415ce.html,10.0.0.75
2023-01-08 13:25:42,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.nationalgeographic.it/spazio/2023/01/un-nuovo-sguardo-nelle-profondita-nascoste-delluniverso,10.0.0.75
2023-01-08 14:54:02,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.wired.it/gallery/10-telescopi-spaziali-che-hanno-fatto-la-storia/,10.0.0.75
2023-01-08 18:06:21,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.ansa.it/sito/notizie/mondo/mediooriente/2023/01/07/iran-altri-due-uomini-impiccati-dopo-le-manifestazioni_c02ac6b5-a8dc-4b2c-8373-59b05b7e2b28.html,10.0.0.75
2023-01-08 18:57:35,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/storia-e-civilta,10.0.0.75
2023-01-08 19:03:13,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2022/10/17/arte-sport-innovazione-non-perderti-le-novita/,10.0.0.75
2023-01-08 19:03:29,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2021/04/22/convenienti-ma-di-qualita-come-rendere-le-energie-rinnovabili-accessibili-a-tutti/,10.0.0.75
2023-01-08 19:05:49,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/economia/2023/01/08/news/caro_benzina_il_governo_chiama_la_finanza_controlli_nei_distributori-12452806/,10.0.0.75
2023-01-08 19:06:02,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://forbes.it/2023/01/04/questa-azienda-sta-annullando-tutte-le-riunioni-con-piu-di-tre-dipendenti-per-una-maggiore-efficienza/,10.0.0.75
2023-01-08 19:06:57,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/vatican-insider/2023/01/08/news/chi_ce_dietro_padre_georg_il_piano_segreto_per_spingere_alle_dimissioni_papa_francesco-12452775/,10.0.0.75
